seqnames start end width strand Conc Conc_t39 Conc_t37 Fold p.value FDR X39.1 X39.2 X39.3 X39.4 X37.1 X37.2 X37.3 X37.4 name
chr11 76083683 76083883 201 * 5.5910794615429 6.07848538501205 4.84948539049786 1.05745647064417 9.35391895045353e-09 8.6629058612081e-08 66.05 88.77 45.95 69.55 37.28 22.38 26.39 29.27 chr11:76083683-76083883
chr2 113635000 113635200 201 * 5.58508609942855 6.08918350296155 4.80359256280008 1.05733286233344 9.00274883076126e-09 8.36669868853216e-08 74.16 64.36 66.5 67.31 30.21 20.25 19.06 42.19 chr2:113635000-113635200
chr3 121834833 121835033 201 * 7.22879776760064 7.6768714929309 6.57540287036572 1.05732832891488 3.18100885347976e-23 1.63036165100922e-21 196.99 199.72 217.64 204.17 103.2 93.77 92.37 92.12 chr3:121834833-121835033
chr11 112818972 112819172 201 * 7.70036762601694 8.13711879300984 7.0709720684988 1.05731642454776 4.85934683014695e-29 4.00546220940945e-27 275.79 298.48 309.53 242.31 136.55 126.8 139.29 135.17 chr11:112818972-112819172
chr9 85546269 85546469 201 * 4.94390315387173 5.40965362749683 4.25183157367584 1.05712640312389 3.27801819627054e-07 2.27863326864492e-06 52.14 41.05 38.69 38.14 20.8 20.25 20.53 14.64 chr9:85546269-85546469
chr16 90901089 90901289 201 * 5.84065601134997 6.30166474523512 5.15910837203399 1.05669224702678 4.63695878670918e-11 6.13347953540616e-10 86.91 73.23 85.85 69.55 41.99 33.03 35.19 32.72 chr16:90901089-90901289
chr17 32021317 32021517 201 * 5.64390618773613 6.1209305248163 4.92635815976288 1.05637844687025 1.14763845567041e-09 1.23226230139156e-08 68.37 55.48 89.47 65.06 35.71 26.64 27.86 31.43 chr17:32021317-32021517
chr14 20201155 20201355 201 * 8.90888075925475 9.34072515076839 8.28970543456742 1.05595037109727 5.00921707059856e-46 1.3993495783125e-43 654.7 695.7 671.05 572.12 290.37 303.68 331.37 326.31 chr14:20201155-20201355
chr12 77015024 77015224 201 * 6.75756076276411 7.19547063565883 6.12573604955803 1.0558077804338 5.54201042021702e-17 1.52132299588715e-15 144.85 168.66 126.96 145.83 61.61 79.92 68.91 68.88 chr12:77015024-77015224
chr9 43595543 43595743 201 * 6.00986840853911 6.45587495258897 5.36089915307851 1.05565597812017 1.98102479705839e-10 2.39157611598859e-09 81.11 114.29 74.96 80.77 29.82 39.43 46.92 48.21 chr9:43595543-43595743
chr5 136288638 136288838 201 * 6.59871910530271 7.04597918159027 5.94706853215698 1.05563724432994 5.07378898186187e-16 1.25051099655036e-14 150.64 127.6 111.24 139.1 60.04 55.41 68.91 62.42 chr5:136288638-136288838
chr1 191230461 191230661 201 * 8.33355388101945 8.77268348330568 7.69916553929133 1.0555004696058 4.29439385025714e-39 7.65796146050975e-37 449.6 456.03 469.13 374.68 214.25 205.65 193.54 217.83 chr1:191230461-191230661
chr17 86593201 86593401 201 * 5.3748159428629 5.83493441457682 4.69523180894003 1.05544791481696 2.36721082231953e-08 2.04688963678085e-07 48.67 74.34 44.74 60.58 27.47 22.38 32.26 21.52 chr17:86593201-86593401
chr12 3518452 3518652 201 * 5.06411805336193 5.57454286071678 4.26708215677328 1.05531246648057 2.45443977724247e-07 1.74663841251151e-06 37.08 55.48 37.48 60.58 20.8 15.98 16.13 24.11 chr12:3518452-3518652
chr12 34874980 34875180 201 * 7.44138886934282 7.88703737878154 6.79318411233356 1.05481083794321 7.2922455338887e-24 3.96596404780282e-22 198.15 264.08 249.08 235.58 116.93 102.29 112.9 111.5 chr12:34874980-34875180
chr5 77200947 77201147 201 * 5.27141584109143 5.73063475697387 4.59381177168268 1.05479135613611 2.15308480149516e-08 1.87361411957453e-07 62.57 64.36 49.57 35.9 24.72 23.44 23.46 24.97 chr5:77200947-77201147
chr6 86130820 86131020 201 * 6.30596517136298 6.78426419128446 5.58549544209993 1.05358473710969 3.39338176933749e-12 5.25945258856358e-11 93.86 114.29 116.07 116.67 65.14 35.16 43.99 47.78 chr6:86130820-86131020
chr1 39349150 39349350 201 * 6.78961396081152 7.24242066572651 6.12601065797524 1.0534888757384 4.76940569488138e-17 1.31541644617238e-15 171.5 147.57 147.51 139.1 83.58 67.13 64.51 64.14 chr1:39349150-39349350
chr3 83943343 83943543 201 * 6.42518851838464 6.87289163465424 5.77258852700434 1.05343070632635 4.05215454187756e-15 9.1046612133951e-14 126.31 116.51 116.07 109.94 57.68 61.8 48.39 50.8 chr3:83943343-83943543
chr6 89651837 89652037 201 * 6.18063406062479 6.64416843119794 5.49349482039359 1.05282332907094 3.47930918679476e-13 6.19232303214477e-12 91.54 96.53 93.1 118.91 46.3 40.49 46.92 46.49 chr6:89651837-89652037
chr9 49643086 49643286 201 * 7.5622982226767 7.99406334823074 6.94328712271049 1.0524888744657 2.39929488251029e-25 1.49430028794556e-23 245.66 277.39 261.17 235.58 106.73 119.34 134.89 131.3 chr9:49643086-49643286
chr12 112561568 112561768 201 * 5.34182671388954 5.82683531053111 4.60583651971411 1.05237976623138 1.09895516038653e-08 1.00570861843468e-07 61.41 63.25 50.78 51.6 29.04 24.51 17.59 26.26 chr12:112561568-112561768
chr18 62140141 62140341 201 * 7.19600838071416 7.62442782958071 6.58390374414693 1.0522998612603 5.37329534918416e-21 2.22238300973255e-19 214.37 215.26 211.59 148.08 89.86 90.57 105.57 97.72 chr18:62140141-62140341
chr8 127143769 127143969 201 * 8.84462675903921 9.28367432022652 8.21041106240315 1.05209321087042 5.63509721372133e-42 1.2074302147652e-39 657.02 656.87 654.13 525 311.17 281.31 274.18 318.13 chr8:127143769-127143969
chr12 85811011 85811211 201 * 5.74950216155571 6.2276075696581 5.02947675774967 1.05200268414521 1.70979163212756e-10 2.082841890132e-09 71.84 67.68 74.96 85.26 38.06 36.23 24.93 31.43 chr12:85811011-85811211
chr19 24671547 24671747 201 * 6.08049896408268 6.51626916966349 5.4531552185468 1.05197541037347 1.37874684690524e-12 2.25568275366861e-11 93.86 90.99 102.77 78.53 41.2 44.75 48.39 40.9 chr19:24671547-24671747
chr8 95377805 95378005 201 * 4.53408421977355 5.01165994185563 3.81527340477349 1.05179847192004 8.17110847743786e-06 4.1675810068966e-05 35.92 32.18 20.55 40.38 12.16 18.11 16.13 9.9 chr8:95377805-95378005
chr13 24195439 24195639 201 * 7.23969723400949 7.68010252781696 6.60262043347482 1.05125562278923 5.0597768771782e-20 1.89108583184435e-18 201.62 225.24 198.29 195.19 112.62 99.1 98.24 78.78 chr13:24195439-24195639
chr10 95217630 95217830 201 * 6.56472684827981 7.00014902357033 5.93811001908635 1.0511873164272 1.49616039670419e-15 3.50192235146223e-14 126.31 140.92 128.17 116.67 57.68 77.79 54.25 55.53 chr10:95217630-95217830
chr11 29801779 29801979 201 * 7.06532247960045 7.49917984551566 6.4419673240718 1.05096357241111 2.83318347512578e-21 1.20279512771017e-19 183.08 189.74 182.58 168.27 81.22 90.57 89.44 86.53 chr11:29801779-29801979
chr12 71417086 71417286 201 * 7.93789622401865 8.36758782528486 7.32317126986359 1.05086080039752 6.50055195940068e-30 5.69675244570562e-28 361.53 335.09 353.06 271.47 151.86 184.34 148.09 156.27 chr12:71417086-71417286
chr18 43341054 43341254 201 * 5.70319979747071 6.17481398802623 4.99795852068041 1.05083129901721 2.26439133195485e-10 2.70929242671885e-09 73 62.14 79.8 74.04 35.71 31.97 27.86 32.29 chr18:43341054-43341254
chr18 67808930 67809130 201 * 5.72141282190353 6.17822396965295 5.04908925300366 1.05079940953878 1.45660718992015e-10 1.79636515145629e-09 81.11 69.9 71.34 67.31 34.92 27.7 36.66 33.15 chr18:67808930-67809130
chr17 24134191 24134391 201 * 6.15153031602505 6.6080731453228 5.47979345951666 1.05060002861568 3.68603154355677e-13 6.5389113106126e-12 95.02 95.42 94.31 105.45 42.38 45.82 42.52 47.78 chr17:24134191-24134391
chr4 103346967 103347167 201 * 7.32855431692069 7.76643321789612 6.69679461307151 1.05032580720974 1.80043831448463e-22 8.62303548735408e-21 231.75 249.65 221.27 168.27 106.34 103.36 96.77 108.48 chr4:103346967-103347167
chr8 41176324 41176524 201 * 5.01814474863594 5.48099496061182 4.33252330165829 1.05028564505937 1.83448918887574e-07 1.33732431954639e-06 39.4 45.49 55.62 38.14 17.66 21.31 20.53 21.09 chr8:41176324-41176524
chr4 151054128 151054328 201 * 5.60960427332953 6.081677842523 4.90332387791037 1.05028205409523 1.21891187962883e-09 1.30263946023631e-08 82.27 58.81 58.04 71.79 29.43 34.1 23.46 32.72 chr4:151054128-151054328
chr1 63323707 63323907 201 * 5.63490045528045 6.07334177775206 5.00195956718674 1.05023219559666 1.86504164250684e-09 1.93332729838941e-08 68.37 75.45 76.17 49.36 24.72 27.7 39.59 36.16 chr1:63323707-63323907
chr5 28090682 28090882 201 * 5.97272807204924 6.41707199100382 5.32730393676971 1.05004771320773 6.92070733769074e-12 1.02956527862109e-10 84.59 85.44 79.8 91.99 38.06 40.49 45.45 36.59 chr5:28090682-28090882
chr14 27351588 27351788 201 * 7.685767907772 8.12796848342195 7.04489508676264 1.04989760308616 3.30595566693525e-28 2.56246001225679e-26 282.74 310.68 256.33 269.23 141.26 125.74 129.03 132.16 chr14:27351588-27351788
chr3 19084432 19084632 201 * 5.21218282728213 5.67665848180965 4.52295157368948 1.04981634190933 5.67263876178166e-08 4.5722418049295e-07 54.46 66.57 38.69 44.87 23.54 20.25 24.93 23.25 chr3:19084432-19084632
chr6 84514695 84514895 201 * 7.21714257506779 7.6696422123919 6.55420479127882 1.04974546751168 1.06765235521885e-08 9.78374528963477e-08 239.86 207.49 189.83 177.24 68.67 95.9 126.09 85.24 chr6:84514695-84514895
chr5 114091197 114091397 201 * 10.0865421608168 10.5192247440068 9.46562855673635 1.04966784934753 8.63992847502753e-44 2.04389244395803e-41 1595.62 1459.09 1536.77 1278.85 672.95 774.66 703.79 676.73 chr5:114091197-114091397
chr10 37367901 37368101 201 * 8.14828708146862 8.57822567720117 7.53305255971298 1.04962447550193 7.38551566994534e-36 1.04406190518255e-33 373.12 420.53 394.17 341.03 186.78 176.88 199.41 177.79 chr10:37367901-37368101
chr6 89368753 89368953 201 * 6.69178156884433 7.14012565689632 6.03780637512546 1.04935869695675 2.95628298357126e-17 8.34971423355044e-16 146 154.23 129.37 134.62 69.45 69.26 58.65 65.43 chr6:89368753-89368953
chr10 96242781 96242981 201 * 6.46012144443361 6.92442717858105 5.77126816611352 1.04914971616699 2.6575062100951e-14 5.42984375443071e-13 104.29 133.15 100.36 148.08 58.07 56.47 48.39 55.53 chr10:96242781-96242981
chr1 192490140 192490340 201 * 5.08564015538634 5.51240111167332 4.47694101353473 1.04884629205491 4.42194995118854e-07 2.99620054184382e-06 59.1 49.93 39.9 33.65 15.7 24.51 30.79 18.08 chr1:192490140-192490340
chr7 116512671 116512871 201 * 5.38240870126387 5.86322588966255 4.65614199668295 1.04878330688892 9.2049800079014e-09 8.53849522469104e-08 49.83 59.92 58.04 65.06 28.25 30.9 17.59 24.11 chr7:116512671-116512871
chr11 42386609 42386809 201 * 5.24400687189307 5.78735567006075 4.36209700485718 1.0486470148767 0.000217601892589167 0.000767816769661435 59.1 73.23 61.66 26.92 14.91 12.79 35.19 19.37 chr11:42386609-42386809
chr4 41628476 41628676 201 * 5.96251808233857 6.40957677014334 5.31129877445027 1.04835566793006 5.9012520932853e-12 8.84496218801492e-11 88.07 84.33 84.64 83.01 40.02 42.62 39.59 36.59 chr4:41628476-41628676
chr17 15641813 15642013 201 * 6.38632769403968 6.83104247681496 5.74011389535303 1.04820499777537 8.51371082712296e-15 1.84304613835187e-13 105.45 114.29 125.75 109.94 51.8 55.41 52.78 53.81 chr17:15641813-15642013
chr18 79473082 79473282 201 * 5.82345864846396 6.28936166693533 5.13104665153094 1.04819924458849 6.0969043447617e-11 7.93761281251933e-10 86.91 79.89 65.29 80.77 36.1 37.29 29.32 37.45 chr18:79473082-79473282
chr3 89328673 89328873 201 * 7.96654216423892 8.39299702608555 7.35847024182676 1.04805638907281 2.85031695225201e-32 3.03382695525071e-30 327.93 355.06 354.27 307.37 147.93 165.16 178.88 164.45 chr3:89328673-89328873
chr17 47383386 47383586 201 * 6.45427292680824 6.91043506081063 5.78336791265351 1.04788046945351 5.35622896017585e-15 1.18586068871884e-13 104.29 114.29 125.75 136.86 56.11 59.67 49.85 54.67 chr17:47383386-47383586
chr8 56392854 56393054 201 * 5.4832778521537 5.92499538560339 4.84342784356432 1.04772667541178 7.45470630958928e-09 7.01350765685278e-08 52.14 74.34 60.46 56.09 22.37 35.16 29.32 27.98 chr8:56392854-56393054
chr10 120458114 120458314 201 * 4.54574688199467 5.07626393265357 3.69774390712576 1.04761188896728 1.03987199933727e-05 5.1628389553412e-05 26.65 18.86 42.32 47.12 14.91 9.59 13.2 14.21 chr10:120458114-120458314
chr1 72556566 72556766 201 * 6.82002650396422 7.26234458809617 6.17890470439115 1.047505983101 3.16752351026288e-17 8.91251175106658e-16 154.12 156.45 164.44 139.1 62.39 70.33 71.84 85.24 chr1:72556566-72556766
chr8 105317970 105318170 201 * 7.10354150289252 7.53200128119233 6.49135390615462 1.04732725182268 1.9574615111943e-19 6.89119063022644e-18 184.24 180.86 224.89 150.32 83.97 101.23 89.44 85.24 chr8:105317970-105318170
chr8 86424441 86424641 201 * 9.29886473516431 9.7273868184752 8.68654895917735 1.04701530250661 1.41122271508381e-48 4.47713141288082e-46 837.79 903.19 864.51 785.26 369.63 424.09 435.47 418.86 chr8:86424441-86424641
chr11 111694596 111694796 201 * 6.48655887507087 6.92026366250409 5.86352116946338 1.04696960188071 7.18739580538665e-15 1.57088260097918e-13 141.37 117.61 108.82 116.67 55.72 63.93 61.58 51.66 chr11:111694596-111694796
chr9 77773007 77773207 201 * 4.54616367403221 5.03793826601741 3.7942771017798 1.04692887806961 4.37745704350274e-06 2.3802513549973e-05 32.45 42.16 25.39 31.41 12.95 13.85 13.2 15.5 chr9:77773007-77773207
chr2 134481830 134482030 201 * 6.81816597165129 7.27195928097335 6.15242132342493 1.04681135106111 1.69603638073298e-17 4.91406278935842e-16 173.81 160.89 151.14 132.37 76.91 74.59 54.25 78.78 chr2:134481830-134482030
chr15 73201235 73201435 201 * 6.34171289600925 6.80141384256954 5.66304829242382 1.04676564673047 2.16595000328351e-13 3.95814185574367e-12 119.35 106.52 83.43 136.86 50.62 54.34 46.92 50.8 chr15:73201235-73201435
chr5 127610860 127611060 201 * 9.24967207169701 9.67693865875591 8.63993595021793 1.04652643867905 1.95394578509063e-49 6.52785373287563e-47 809.97 848.82 870.56 744.87 386.9 421.96 417.87 368.93 chr5:127610860-127611060
chr15 91063088 91063288 201 * 7.87416708054882 8.29920727856255 7.26898869047484 1.04599731072026 3.42895981851167e-29 2.8551758912004e-27 326.77 361.72 302.28 269.23 148.32 151.31 170.08 147.23 chr15:91063088-91063288
chr15 101133197 101133397 201 * 6.77852977449127 7.2170275122364 6.14547032557148 1.04586224388602 1.06060067279935e-17 3.14761514391949e-16 137.89 156.45 157.18 143.59 65.14 82.05 64.51 71.46 chr15:101133197-101133397
chr5 137949716 137949916 201 * 6.12342145960644 6.57621824766239 5.45983965696083 1.04566588113421 9.99583100009446e-13 1.6680300982441e-11 84.59 95.42 105.19 96.47 47.09 39.43 46.92 42.62 chr5:137949716-137949916
chr4 124137184 124137384 201 * 5.82038400465978 6.27132731102483 5.16081242993557 1.04540136928851 4.47330326577269e-11 5.93715494740977e-10 79.95 76.56 76.17 76.28 33.35 39.43 33.72 36.59 chr4:124137184-124137384
chr14 64885015 64885215 201 * 6.78112066798286 7.22291869279857 6.14110029794371 1.04522965963736 3.11853130358525e-17 8.78674374284874e-16 179.61 134.26 153.56 130.13 71.81 69.26 68.91 72.32 chr14:64885015-64885215
chr12 101762268 101762468 201 * 9.43327702389368 9.86377384350057 8.81688986033077 1.04486390652511 1.3283459020605e-49 4.47433911232733e-47 898.04 965.33 1028.95 834.62 457.92 458.19 455.99 431.78 chr12:101762268-101762468
chr10 75232726 75232926 201 * 7.1073833028467 7.53569801463676 6.49549408389776 1.04483442861402 3.01709509978388e-19 1.04287268164025e-17 191.2 221.91 192.25 136.86 87.9 82.05 99.7 91.26 chr10:75232726-75232926
chr2 151853022 151853222 201 * 5.97455829243549 6.41759027556677 5.33192251337746 1.04461209862621 9.96266900940937e-12 1.45047033278045e-10 86.91 81 79.8 94.23 36.88 39.43 46.92 37.88 chr2:151853022-151853222
chr9 88276251 88276451 201 * 9.4975906663906 9.93146836312551 8.87419320339757 1.04413379107223 2.87580914904301e-49 9.45332749631804e-47 924.69 1029.68 1051.92 899.68 499.91 479.5 444.26 453.3 chr9:88276251-88276451
chr6 148384542 148384742 201 * 5.57105405838854 6.02929478271975 4.89559866557582 1.04391280950604 1.25793593065472e-09 1.34206613477606e-08 56.78 71.01 61.66 71.79 29.43 26.64 33.72 29.27 chr6:148384542-148384742
chr15 27570005 27570205 201 * 8.64941003133888 9.08200885154216 8.02867027835528 1.04383602962451 3.2064651615117e-44 7.88145285089773e-42 563.16 571.43 544.1 489.1 278.2 245.08 266.85 254.42 chr15:27570005-27570205
chr18 56136689 56136889 201 * 8.94662853220306 9.38084051921674 8.32253516359476 1.0438059236397 1.09692084469523e-49 3.72548000245432e-47 711.48 682.39 646.87 625.96 338.24 323.93 304.97 313.39 chr18:56136689-56136889
chr8 77482071 77482271 201 * 8.88436321836523 9.31857084788735 8.26027892412077 1.04365115913983 3.46714705275435e-44 8.47132696761182e-42 603.72 673.51 671.05 605.77 332.35 319.67 290.31 284.12 chr8:77482071-77482271
chr11 56901226 56901426 201 * 6.33689467804087 6.77653046019198 5.70144047039249 1.043611463507 2.63020073723752e-12 4.14407238775031e-11 111.24 142.03 95.52 89.74 46.69 39.43 63.05 58.98 chr11:56901226-56901426
chr10 23188183 23188383 201 * 5.66128873183555 6.13179827745465 4.95854176122535 1.04327573044314 3.72846129654892e-10 4.32692876199951e-09 76.48 66.57 70.13 67.31 34.14 29.84 26.39 34.01 chr10:23188183-23188383
chr2 17712669 17712869 201 * 7.68987361036256 8.12096971448704 7.07224749842511 1.0432391522713 4.70814678435587e-26 3.1330611581001e-24 297.8 300.69 297.44 217.63 127.92 147.05 121.7 141.63 chr2:17712669-17712869
chr14 54394439 54394639 201 * 5.95243412563635 6.39766168451457 5.30512744898257 1.04316953737213 2.25907623728651e-11 3.12608028906404e-10 96.18 78.78 72.55 89.74 39.63 41.56 42.52 34.44 chr14:54394439-54394639
chr5 98551010 98551210 201 * 8.66432545337234 9.10943722807157 8.01726565347926 1.04312763789939 6.99687967936821e-33 7.95418886994399e-31 553.89 560.33 563.44 531.73 318.62 245.08 219.93 252.7 chr5:98551010-98551210
chr1 128701428 128701628 201 * 7.12584262845376 7.58801356751326 6.4417258470559 1.04270084780397 3.62210844661829e-19 1.24255322072152e-17 205.1 186.41 187.41 190.71 96.14 80.98 65.98 104.61 chr1:128701428-128701628
chr17 33503633 33503833 201 * 6.45063700475825 6.89298480216026 5.8094522382865 1.04255196087571 1.31108360294219e-14 2.78158382541267e-13 115.88 130.93 105.19 123.4 49.83 52.21 61.58 60.7 chr17:33503633-33503833
chr2 156243165 156243365 201 * 6.43141021667714 6.87482055516786 5.78797110332075 1.04250070177969 2.61923023831177e-13 4.73050781632959e-12 128.62 143.14 96.73 100.96 63.57 55.41 54.25 47.78 chr2:156243165-156243365
chr19 12633109 12633309 201 * 5.48263051856061 5.9362007061586 4.81737054445166 1.04248514555781 5.76787955363384e-09 5.52300783042213e-08 54.46 81 55.62 53.85 27.07 30.9 26.39 28.41 chr19:12633109-12633309
chr1 78661154 78661354 201 * 6.06380251107097 6.54073380102609 5.34646742396413 1.04245257496278 5.85137878698020e-11 7.63496261905176e-10 83.43 95.42 101.56 91.99 56.11 39.43 29.32 37.88 chr1:78661154-78661354
chr15 83679856 83680056 201 * 5.15311046156418 5.64650792639095 4.39737365210473 1.0423007839052 2.4242566966635e-07 1.72636014336701e-06 30.13 52.15 50.78 67.31 19.62 19.18 20.53 24.97 chr15:83679856-83680056
chr2 59244925 59245125 201 * 6.29718655492371 6.74921435952701 5.63527051811759 1.04175014747403 8.8886021657086e-14 1.70424215475618e-12 98.49 124.27 108.82 98.72 51.8 50.08 43.99 52.95 chr2:59244925-59245125
